ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
95366,2,2014,Elec- Agricultural,Y,0,0,
95366,2,2014,Elec- Commercial,N,299,"1,182,290","3,954"
95366,2,2014,Elec- Residential,N,"4,384","2,511,618",573
95367,2,2014,Elec- Agricultural,Y,0,0,
95367,2,2014,Elec- Commercial,Y,0,0,
95367,2,2014,Elec- Residential,Y,"5,184","2,783,738",537
95369,2,2014,Elec- Agricultural,Y,0,0,
95369,2,2014,Elec- Commercial,Y,0,0,
95369,2,2014,Elec- Residential,N,343,"242,220",706
95370,2,2014,Elec- Agricultural,Y,0,0,
95370,2,2014,Elec- Commercial,Y,"1,634","5,695,844","3,486"
95370,2,2014,Elec- Residential,N,"12,268","8,149,376",664
95372,2,2014,Elec- Commercial,Y,0,0,
95372,2,2014,Elec- Residential,N,733,"500,219",682
95374,2,2014,Elec- Agricultural,Y,0,0,
95374,2,2014,Elec- Commercial,Y,0,0,
95374,2,2014,Elec- Residential,N,513,"505,502",985
95375,2,2014,Elec- Residential,N,312,"70,413",226
95376,2,2014,Elec- Agricultural,Y,338,"1,251,387","3,702"
95376,2,2014,Elec- Commercial,N,"1,081","7,898,832","7,307"
95376,2,2014,Elec- Industrial,Y,0,0,
95376,2,2014,Elec- Residential,N,"16,162","7,942,299",491
95377,2,2014,Elec- Agricultural,Y,0,0,
95377,2,2014,Elec- Commercial,N,246,"2,836,677","11,531"
95377,2,2014,Elec- Industrial,Y,0,0,
95377,2,2014,Elec- Residential,N,"8,602","4,785,709",556
95379,2,2014,Elec- Agricultural,Y,0,0,
95379,2,2014,Elec- Commercial,Y,0,0,
95379,2,2014,Elec- Residential,N,"1,669","1,058,696",634
95383,2,2014,Elec- Commercial,N,144,"208,872","1,450"
95383,2,2014,Elec- Residential,N,"2,841","1,325,630",467
95385,2,2014,Elec- Agricultural,Y,0,0,
95385,2,2014,Elec- Commercial,Y,0,0,
95385,2,2014,Elec- Industrial,Y,0,0,
95385,2,2014,Elec- Residential,Y,0,0,
95386,2,2014,Elec- Agricultural,Y,0,0,
95386,2,2014,Elec- Residential,Y,0,0,
95387,2,2014,Elec- Commercial,N,65,"256,769","3,950"
95387,2,2014,Elec- Residential,N,328,"129,458",395
95388,2,2014,Elec- Agricultural,Y,309,"1,007,670","3,261"
95388,2,2014,Elec- Commercial,Y,214,"550,537","2,573"
95388,2,2014,Elec- Industrial,Y,0,0,
95388,2,2014,Elec- Residential,Y,"3,268","1,737,160",532
95389,2,2014,Elec- Commercial,Y,0,0,
95389,2,2014,Elec- Residential,N,314,"92,497",295
95391,2,2014,Elec- Agricultural,Y,0,0,
95391,2,2014,Elec- Commercial,Y,0,0,
95391,2,2014,Elec- Residential,Y,0,0,
95401,2,2014,Elec- Agricultural,Y,0,0,
95401,2,2014,Elec- Commercial,N,"1,133","6,749,486","5,957"
95401,2,2014,Elec- Industrial,Y,0,0,
95401,2,2014,Elec- Residential,N,"12,565","6,217,464",495
95403,2,2014,Elec- Agricultural,Y,0,0,
95403,2,2014,Elec- Commercial,Y,"1,439","12,089,096","8,401"
95403,2,2014,Elec- Industrial,Y,0,0,
95403,2,2014,Elec- Residential,N,"15,381","7,599,628",494
95404,2,2014,Elec- Agricultural,Y,286,"481,841","1,685"
95404,2,2014,Elec- Commercial,N,"1,069","4,059,008","3,797"
95404,2,2014,Elec- Residential,N,"15,221","8,457,204",556
95405,2,2014,Elec- Agricultural,Y,0,0,
95405,2,2014,Elec- Commercial,N,517,"2,912,130","5,633"
95405,2,2014,Elec- Industrial,Y,0,0,
95405,2,2014,Elec- Residential,N,"8,981","4,081,023",454
95407,2,2014,Elec- Agricultural,Y,0,0,
95407,2,2014,Elec- Commercial,N,"1,192","7,882,926","6,613"
95407,2,2014,Elec- Industrial,Y,0,0,
95407,2,2014,Elec- Residential,N,"10,712","5,708,906",533
95409,2,2014,Elec- Agricultural,Y,0,0,
95409,2,2014,Elec- Commercial,N,313,"1,609,792","5,143"
95409,2,2014,Elec- Residential,N,"11,344","5,583,680",492
95410,2,2014,Elec- Commercial,Y,0,0,
95410,2,2014,Elec- Residential,Y,405,"283,790",701
95412,2,2014,Elec- Agricultural,Y,0,0,
95412,2,2014,Elec- Commercial,Y,0,0,
95412,2,2014,Elec- Residential,Y,0,0,
95415,2,2014,Elec- Agricultural,Y,0,0,
95415,2,2014,Elec- Commercial,Y,0,0,
95415,2,2014,Elec- Residential,Y,568,"338,049",595
95417,2,2014,Elec- Commercial,Y,0,0,
95417,2,2014,Elec- Residential,Y,130,"44,744",344
95419,2,2014,Elec- Residential,N,195,"121,467",623
95420,2,2014,Elec- Agricultural,Y,0,0,
95420,2,2014,Elec- Commercial,Y,0,0,
95420,2,2014,Elec- Residential,Y,0,0,
95421,2,2014,Elec- Agricultural,Y,0,0,
95421,2,2014,Elec- Commercial,Y,0,0,
95421,2,2014,Elec- Residential,Y,797,"473,784",594
95422,2,2014,Elec- Agricultural,Y,0,0,
95422,2,2014,Elec- Commercial,N,368,"1,943,727","5,282"
95422,2,2014,Elec- Industrial,Y,0,0,
95422,2,2014,Elec- Residential,N,"7,020","5,305,956",756
95423,2,2014,Elec- Agricultural,Y,0,0,
95423,2,2014,Elec- Commercial,Y,222,"508,790","2,292"
95423,2,2014,Elec- Residential,N,"2,282","1,570,201",688
95425,2,2014,Elec- Agricultural,Y,0,0,
95425,2,2014,Elec- Commercial,Y,688,"3,652,107","5,308"
95425,2,2014,Elec- Industrial,Y,0,0,
95425,2,2014,Elec- Residential,N,"4,097","2,106,883",514
95426,2,2014,Elec- Commercial,N,59,"139,345","2,362"
95426,2,2014,Elec- Residential,N,"1,358","958,303",706
95427,2,2014,Elec- Agricultural,Y,0,0,
95427,2,2014,Elec- Commercial,Y,0,0,
95427,2,2014,Elec- Residential,Y,0,0,
95428,2,2014,Elec- Agricultural,Y,0,0,
95428,2,2014,Elec- Commercial,N,106,"205,268","1,936"
95428,2,2014,Elec- Residential,N,702,"574,023",818
95429,2,2014,Elec- Commercial,Y,0,0,
95429,2,2014,Elec- Residential,Y,0,0,
95432,2,2014,Elec- Agricultural,Y,0,0,
95432,2,2014,Elec- Commercial,Y,0,0,
95432,2,2014,Elec- Residential,Y,0,0,
95435,2,2014,Elec- Residential,N,143,"126,076",882
95436,2,2014,Elec- Agricultural,Y,0,0,
95436,2,2014,Elec- Commercial,Y,0,0,
95436,2,2014,Elec- Residential,N,"2,339","1,542,179",659
95437,2,2014,Elec- Agricultural,Y,0,0,
95437,2,2014,Elec- Commercial,Y,630,"1,827,920","2,901"
95437,2,2014,Elec- Residential,N,"5,472","3,654,954",668
95439,2,2014,Elec- Agricultural,Y,0,0,
95439,2,2014,Elec- Commercial,Y,0,0,
95439,2,2014,Elec- Residential,N,239,"157,777",660
95441,2,2014,Elec- Agricultural,Y,0,0,
95441,2,2014,Elec- Commercial,Y,0,0,
95441,2,2014,Elec- Industrial,Y,0,0,
95441,2,2014,Elec- Residential,N,748,"547,754",732
95442,2,2014,Elec- Agricultural,Y,0,0,
95442,2,2014,Elec- Commercial,Y,208,"709,409","3,411"
95442,2,2014,Elec- Industrial,Y,0,0,
95442,2,2014,Elec- Residential,N,"1,597","1,054,548",660
95443,2,2014,Elec- Commercial,Y,0,0,
95443,2,2014,Elec- Residential,N,167,"102,591",614
95444,2,2014,Elec- Agricultural,Y,0,0,
95444,2,2014,Elec- Commercial,Y,0,0,
95444,2,2014,Elec- Residential,N,245,"160,530",655
95445,2,2014,Elec- Commercial,Y,0,0,
95445,2,2014,Elec- Residential,N,"1,057","709,144",671
95446,2,2014,Elec- Agricultural,Y,0,0,
95446,2,2014,Elec- Commercial,Y,371,"1,424,647","3,840"
95446,2,2014,Elec- Residential,N,"2,831","1,922,757",679
95448,2,2014,Elec- Agricultural,Y,0,0,
95448,2,2014,Elec- Commercial,N,340,"1,325,630","3,899"
95448,2,2014,Elec- Industrial,Y,0,0,
95448,2,2014,Elec- Residential,N,"2,505","1,834,535",732
95449,2,2014,Elec- Agricultural,Y,0,0,
95449,2,2014,Elec- Commercial,Y,0,0,
95449,2,2014,Elec- Residential,N,463,"318,503",688
95450,2,2014,Elec- Commercial,Y,0,0,
95450,2,2014,Elec- Residential,N,309,"174,670",565
95451,2,2014,Elec- Agricultural,Y,0,0,
95451,2,2014,Elec- Commercial,N,279,"684,839","2,455"
95451,2,2014,Elec- Residential,N,"4,972","3,859,355",776
95452,2,2014,Elec- Agricultural,Y,0,0,
95452,2,2014,Elec- Commercial,Y,0,0,
95452,2,2014,Elec- Residential,N,697,"503,990",723
95453,2,2014,Elec- Agricultural,Y,0,0,
95453,2,2014,Elec- Commercial,Y,799,"3,157,276","3,952"
95453,2,2014,Elec- Industrial,Y,0,0,
95453,2,2014,Elec- Residential,N,"4,553","3,624,741",796
95454,2,2014,Elec- Agricultural,Y,0,0,
95454,2,2014,Elec- Commercial,Y,129,"316,717","2,455"
95454,2,2014,Elec- Residential,Y,667,"569,032",853
95456,2,2014,Elec- Commercial,Y,0,0,
95456,2,2014,Elec- Residential,N,246,"259,198","1,054"
95457,2,2014,Elec- Agricultural,Y,0,0,
95457,2,2014,Elec- Commercial,Y,0,0,
95457,2,2014,Elec- Residential,N,"1,333","968,532",727
95458,2,2014,Elec- Commercial,Y,0,0,
95458,2,2014,Elec- Residential,N,"1,496","1,114,378",745
95459,2,2014,Elec- Agricultural,Y,0,0,
95459,2,2014,Elec- Commercial,Y,0,0,
95459,2,2014,Elec- Residential,N,321,"166,810",520
95460,2,2014,Elec- Commercial,Y,0,0,
95460,2,2014,Elec- Residential,Y,"1,042","663,737",637
95461,2,2014,Elec- Agricultural,Y,0,0,
95461,2,2014,Elec- Commercial,Y,0,0,
95461,2,2014,Elec- Residential,N,"1,222","956,094",782
95462,2,2014,Elec- Commercial,Y,0,0,
95462,2,2014,Elec- Residential,N,879,"576,928",656
95464,2,2014,Elec- Agricultural,Y,0,0,
95464,2,2014,Elec- Commercial,Y,0,0,
95464,2,2014,Elec- Residential,N,"1,248","897,790",719
95465,2,2014,Elec- Agricultural,Y,0,0,
95465,2,2014,Elec- Commercial,Y,0,0,
95465,2,2014,Elec- Residential,N,528,"506,950",960
95466,2,2014,Elec- Agricultural,Y,0,0,
95466,2,2014,Elec- Commercial,Y,0,0,
95466,2,2014,Elec- Residential,N,318,"207,440",652
95467,2,2014,Elec- Agricultural,Y,0,0,
95467,2,2014,Elec- Commercial,Y,0,0,
95467,2,2014,Elec- Residential,N,"2,366","1,760,028",744
95468,2,2014,Elec- Agricultural,Y,0,0,
95468,2,2014,Elec- Commercial,Y,0,0,
95468,2,2014,Elec- Residential,N,327,"227,006",694
95469,2,2014,Elec- Agricultural,Y,0,0,
95469,2,2014,Elec- Commercial,Y,0,0,
95469,2,2014,Elec- Residential,N,475,"349,256",735
95470,2,2014,Elec- Agricultural,Y,0,0,
95470,2,2014,Elec- Commercial,Y,0,0,
95470,2,2014,Elec- Residential,N,"1,916","1,507,988",787
95471,2,2014,Elec- Residential,N,452,"285,476",632
95472,2,2014,Elec- Agricultural,Y,440,"1,144,979","2,602"
95472,2,2014,Elec- Commercial,Y,476,"2,024,070","4,252"
95472,2,2014,Elec- Residential,N,"3,595","2,416,657",672
95476,2,2014,Elec- Agricultural,Y,0,0,
95476,2,2014,Elec- Commercial,N,"1,386","5,047,241","3,642"
95476,2,2014,Elec- Residential,N,"13,806","7,390,206",535
95480,2,2014,Elec- Commercial,Y,0,0,
95480,2,2014,Elec- Residential,Y,0,0,
95482,2,2014,Elec- Agricultural,Y,0,0,
95482,2,2014,Elec- Commercial,Y,"1,376","4,244,706","3,085"
95482,2,2014,Elec- Industrial,Y,0,0,
95482,2,2014,Elec- Residential,N,"4,787","3,348,029",699
95485,2,2014,Elec- Agricultural,Y,0,0,
95485,2,2014,Elec- Commercial,Y,0,0,
95485,2,2014,Elec- Residential,Y,"1,033","780,578",756
95486,2,2014,Elec- Residential,N,141,"59,883",425
95488,2,2014,Elec- Commercial,Y,0,0,
95488,2,2014,Elec- Residential,Y,0,0,
95490,2,2014,Elec- Agricultural,Y,0,0,
95490,2,2014,Elec- Commercial,Y,512,"1,985,860","3,879"
95490,2,2014,Elec- Residential,N,"4,431","2,836,656",640
95492,2,2014,Elec- Agricultural,Y,0,0,
95492,2,2014,Elec- Commercial,N,525,"3,686,597","7,022"
95492,2,2014,Elec- Residential,N,"8,938","4,902,823",549
95493,2,2014,Elec- Commercial,Y,0,0,
95493,2,2014,Elec- Residential,Y,0,0,
95494,2,2014,Elec- Agricultural,Y,0,0,
95494,2,2014,Elec- Commercial,Y,0,0,
95494,2,2014,Elec- Residential,Y,0,0,
95497,2,2014,Elec- Commercial,Y,0,0,
95497,2,2014,Elec- Residential,Y,"1,779","820,710",461
95501,2,2014,Elec- Agricultural,Y,0,0,
95501,2,2014,Elec- Commercial,N,"1,273","6,408,279","5,034"
95501,2,2014,Elec- Industrial,Y,0,0,
95501,2,2014,Elec- Residential,N,"9,634","4,212,828",437
95503,2,2014,Elec- Agricultural,Y,0,0,
95503,2,2014,Elec- Commercial,N,383,"2,023,630","5,284"
95503,2,2014,Elec- Residential,N,"9,149","5,502,910",601
95511,2,2014,Elec- Commercial,Y,0,0,
95511,2,2014,Elec- Residential,Y,121,"151,564","1,253"
95514,2,2014,Elec- Agricultural,Y,0,0,
95514,2,2014,Elec- Commercial,Y,0,0,
95514,2,2014,Elec- Residential,Y,0,0,
95518,2,2014,Elec- Residential,N,301,"303,529","1,008"
95519,2,2014,Elec- Agricultural,Y,0,0,
95519,2,2014,Elec- Commercial,Y,459,"2,192,312","4,776"
95519,2,2014,Elec- Residential,N,"6,329","4,494,971",710
95521,2,2014,Elec- Agricultural,Y,0,0,
95521,2,2014,Elec- Commercial,Y,873,"3,167,401","3,628"
95521,2,2014,Elec- Industrial,Y,0,0,
95521,2,2014,Elec- Residential,Y,"7,684","3,852,621",501
95524,2,2014,Elec- Agricultural,Y,0,0,
95524,2,2014,Elec- Commercial,Y,0,0,
95524,2,2014,Elec- Residential,N,668,"498,115",746
95525,2,2014,Elec- Agricultural,Y,0,0,
95525,2,2014,Elec- Commercial,Y,0,0,
95525,2,2014,Elec- Residential,N,662,"381,570",576
95526,2,2014,Elec- Agricultural,Y,0,0,
95526,2,2014,Elec- Commercial,Y,71,"82,975","1,169"
95526,2,2014,Elec- Residential,N,455,"216,501",476
95527,2,2014,Elec- Agricultural,Y,0,0,
95527,2,2014,Elec- Commercial,Y,0,0,
95527,2,2014,Elec- Residential,N,290,"176,776",610
95528,2,2014,Elec- Agricultural,Y,0,0,
95528,2,2014,Elec- Commercial,Y,79,"147,250","1,864"
95528,2,2014,Elec- Residential,N,412,"377,726",917
95536,2,2014,Elec- Agricultural,Y,0,0,
95536,2,2014,Elec- Commercial,Y,277,"693,425","2,503"
95536,2,2014,Elec- Residential,N,"1,154","797,707",691
95537,2,2014,Elec- Residential,N,157,"97,954",624
95540,2,2014,Elec- Agricultural,Y,0,0,
95540,2,2014,Elec- Commercial,Y,610,"2,429,362","3,983"
95540,2,2014,Elec- Industrial,Y,0,0,
95540,2,2014,Elec- Residential,N,"5,130","2,781,127",542
95542,2,2014,Elec- Agricultural,Y,0,0,
95542,2,2014,Elec- Commercial,Y,362,"988,211","2,730"
95542,2,2014,Elec- Residential,Y,778,"1,027,544","1,321"
95546,2,2014,Elec- Agricultural,Y,0,0,
95546,2,2014,Elec- Commercial,Y,146,"500,687","3,429"
95546,2,2014,Elec- Residential,N,870,"609,953",701
95547,2,2014,Elec- Agricultural,Y,0,0,
95547,2,2014,Elec- Commercial,Y,0,0,
95547,2,2014,Elec- Residential,N,469,"371,277",792
95549,2,2014,Elec- Agricultural,Y,0,0,
95549,2,2014,Elec- Commercial,Y,0,0,
95549,2,2014,Elec- Residential,Y,283,"368,810","1,303"
95550,2,2014,Elec- Agricultural,Y,0,0,
95550,2,2014,Elec- Commercial,Y,0,0,
95550,2,2014,Elec- Industrial,Y,0,0,
95550,2,2014,Elec- Residential,Y,0,0,
95551,2,2014,Elec- Agricultural,Y,0,0,
95551,2,2014,Elec- Commercial,Y,0,0,
95551,2,2014,Elec- Residential,N,591,"424,512",718
95552,2,2014,Elec- Agricultural,Y,0,0,
95552,2,2014,Elec- Commercial,Y,0,0,
95552,2,2014,Elec- Residential,Y,174,"101,900",586
95553,2,2014,Elec- Residential,N,260,"366,743","1,411"
95554,2,2014,Elec- Commercial,Y,39,"50,716","1,300"
95554,2,2014,Elec- Residential,Y,279,"292,074","1,047"
95555,2,2014,Elec- Agricultural,Y,0,0,
95555,2,2014,Elec- Commercial,Y,0,0,
95555,2,2014,Elec- Residential,N,144,"139,568",969
95556,2,2014,Elec- Agricultural,Y,0,0,
95556,2,2014,Elec- Commercial,Y,0,0,
95556,2,2014,Elec- Residential,Y,219,"145,280",663
95558,2,2014,Elec- Agricultural,Y,0,0,
95558,2,2014,Elec- Commercial,Y,0,0,
95558,2,2014,Elec- Residential,N,134,"96,290",719
95560,2,2014,Elec- Agricultural,Y,0,0,
95560,2,2014,Elec- Commercial,Y,0,0,
95560,2,2014,Elec- Residential,N,570,"642,627","1,127"
95562,2,2014,Elec- Agricultural,Y,0,0,
95562,2,2014,Elec- Commercial,Y,0,0,
95562,2,2014,Elec- Residential,Y,"1,301","906,883",697
95563,2,2014,Elec- Commercial,Y,0,0,
95563,2,2014,Elec- Residential,N,274,"224,816",820
95564,2,2014,Elec- Agricultural,Y,0,0,
95564,2,2014,Elec- Commercial,Y,0,0,
95564,2,2014,Elec- Residential,Y,0,0,
95565,2,2014,Elec- Agricultural,Y,0,0,
95565,2,2014,Elec- Commercial,Y,0,0,
95565,2,2014,Elec- Residential,Y,0,0,
95568,2,2014,Elec- Commercial,Y,0,0,
95568,2,2014,Elec- Residential,Y,0,0,
95569,2,2014,Elec- Agricultural,Y,0,0,
95569,2,2014,Elec- Commercial,Y,0,0,
95569,2,2014,Elec- Residential,Y,0,0,
95570,2,2014,Elec- Agricultural,Y,0,0,
95570,2,2014,Elec- Commercial,Y,0,0,
95570,2,2014,Elec- Residential,N,"1,120","1,164,911","1,040"
95571,2,2014,Elec- Residential,N,115,"202,327","1,759"
95573,2,2014,Elec- Agricultural,Y,0,0,
95573,2,2014,Elec- Commercial,Y,145,"307,047","2,118"
95573,2,2014,Elec- Residential,N,924,"673,101",728
95585,2,2014,Elec- Commercial,Y,0,0,
95585,2,2014,Elec- Residential,Y,0,0,
95587,2,2014,Elec- Agricultural,Y,0,0,
95587,2,2014,Elec- Commercial,Y,0,0,
95587,2,2014,Elec- Residential,Y,0,0,
95589,2,2014,Elec- Residential,Y,0,0,
95595,2,2014,Elec- Commercial,Y,0,0,
95595,2,2014,Elec- Residential,Y,0,0,
95601,2,2014,Elec- Residential,N,150,"87,280",582
95602,2,2014,Elec- Agricultural,Y,0,0,
95602,2,2014,Elec- Commercial,Y,595,"2,464,651","4,142"
95602,2,2014,Elec- Residential,N,"6,901","4,967,358",720
95603,2,2014,Elec- Agricultural,Y,0,0,
95603,2,2014,Elec- Commercial,Y,"1,489","6,869,085","4,613"
95603,2,2014,Elec- Industrial,Y,0,0,
95603,2,2014,Elec- Residential,N,"11,020","6,333,777",575
95605,2,2014,Elec- Agricultural,Y,0,0,
95605,2,2014,Elec- Commercial,Y,316,"4,434,059","14,032"
95605,2,2014,Elec- Industrial,Y,0,0,
95605,2,2014,Elec- Residential,Y,"4,663","1,942,098",416
95606,2,2014,Elec- Agricultural,Y,0,0,
95606,2,2014,Elec- Commercial,Y,0,0,
95606,2,2014,Elec- Industrial,Y,0,0,
95606,2,2014,Elec- Residential,Y,231,"168,932",731
95607,2,2014,Elec- Agricultural,Y,0,0,
95607,2,2014,Elec- Commercial,Y,0,0,
95607,2,2014,Elec- Residential,N,161,"110,752",688
95610,2,2014,Elec- Commercial,Y,0,0,
95612,2,2014,Elec- Agricultural,Y,0,0,
95612,2,2014,Elec- Commercial,N,87,"212,515","2,443"
95612,2,2014,Elec- Residential,Y,440,"352,309",801
95613,2,2014,Elec- Residential,N,150,"98,970",660
95614,2,2014,Elec- Agricultural,Y,0,0,
95614,2,2014,Elec- Commercial,Y,0,0,
95614,2,2014,Elec- Residential,N,"1,602","1,131,198",706
95615,2,2014,Elec- Agricultural,Y,0,0,
95615,2,2014,Elec- Commercial,Y,0,0,
95615,2,2014,Elec- Residential,Y,0,0,
95616,2,2014,Elec- Agricultural,Y,0,0,
95616,2,2014,Elec- Commercial,N,"1,126","8,479,261","7,530"
95616,2,2014,Elec- Residential,N,"17,218","7,043,243",409
95618,2,2014,Elec- Agricultural,Y,0,0,
95618,2,2014,Elec- Commercial,N,143,"766,708","5,362"
95618,2,2014,Elec- Residential,N,"9,158","3,980,995",435
95619,2,2014,Elec- Agricultural,Y,0,0,
95619,2,2014,Elec- Commercial,Y,0,0,
95619,2,2014,Elec- Residential,N,"1,930","1,295,766",671
95620,2,2014,Elec- Agricultural,Y,0,0,
95620,2,2014,Elec- Commercial,N,539,"3,156,045","5,855"
95620,2,2014,Elec- Industrial,Y,0,0,
95620,2,2014,Elec- Residential,N,"6,639","3,481,777",524
95623,2,2014,Elec- Agricultural,Y,0,0,
95623,2,2014,Elec- Commercial,Y,0,0,
95623,2,2014,Elec- Residential,N,"1,672","1,302,798",779
95625,2,2014,Elec- Residential,N,106,"64,059",604
95626,2,2014,Elec- Agricultural,Y,0,0,
95626,2,2014,Elec- Commercial,Y,0,0,
95626,2,2014,Elec- Residential,Y,236,"208,785",885
95627,2,2014,Elec- Agricultural,Y,0,0,
95627,2,2014,Elec- Commercial,Y,0,0,
95627,2,2014,Elec- Industrial,Y,0,0,
95627,2,2014,Elec- Residential,Y,"1,190","666,798",560
95628,2,2014,Elec- Agricultural,Y,0,0,
95629,2,2014,Elec- Agricultural,Y,0,0,
95629,2,2014,Elec- Commercial,Y,0,0,
95629,2,2014,Elec- Residential,N,414,"266,394",643
95630,2,2014,Elec- Commercial,Y,0,0,
95630,2,2014,Elec- Residential,Y,0,0,
95631,2,2014,Elec- Agricultural,Y,0,0,
95631,2,2014,Elec- Commercial,N,97,"219,244","2,260"
95631,2,2014,Elec- Residential,N,"2,253","1,719,620",763
95632,2,2014,Elec- Agricultural,Y,0,0,
95632,2,2014,Elec- Commercial,Y,0,0,
95632,2,2014,Elec- Residential,N,337,"275,215",817
95633,2,2014,Elec- Agricultural,Y,0,0,
95633,2,2014,Elec- Commercial,Y,0,0,
95633,2,2014,Elec- Residential,N,"1,248","908,847",728
95634,2,2014,Elec- Agricultural,Y,0,0,
95634,2,2014,Elec- Commercial,Y,214,"495,178","2,314"
95634,2,2014,Elec- Residential,N,"1,279","841,779",658
95635,2,2014,Elec- Agricultural,Y,0,0,
95635,2,2014,Elec- Commercial,Y,0,0,
95635,2,2014,Elec- Residential,N,436,"320,451",735
95636,2,2014,Elec- Commercial,Y,0,0,
95636,2,2014,Elec- Residential,N,605,"336,653",556
95637,2,2014,Elec- Agricultural,Y,0,0,
95637,2,2014,Elec- Commercial,Y,0,0,
95637,2,2014,Elec- Residential,N,163,"99,208",609
95640,2,2014,Elec- Agricultural,Y,0,0,
95640,2,2014,Elec- Commercial,Y,0,0,
95640,2,2014,Elec- Industrial,Y,0,0,
95640,2,2014,Elec- Residential,N,"3,016","1,785,899",592
95641,2,2014,Elec- Agricultural,Y,0,0,
95641,2,2014,Elec- Commercial,Y,249,"545,486","2,191"
95641,2,2014,Elec- Residential,N,809,"504,124",623
95642,2,2014,Elec- Agricultural,Y,0,0,
95642,2,2014,Elec- Commercial,Y,988,"3,336,009","3,377"
95642,2,2014,Elec- Industrial,Y,0,0,
95642,2,2014,Elec- Residential,N,"3,208","1,751,511",546
95645,2,2014,Elec- Agricultural,Y,0,0,
95645,2,2014,Elec- Commercial,Y,0,0,
95645,2,2014,Elec- Residential,N,453,"335,122",740
95648,2,2014,Elec- Agricultural,Y,0,0,
95648,2,2014,Elec- Commercial,Y,720,"4,475,383","6,216"
95648,2,2014,Elec- Industrial,Y,0,0,
95648,2,2014,Elec- Residential,N,"19,440","10,444,166",537
95650,2,2014,Elec- Agricultural,Y,0,0,
95650,2,2014,Elec- Commercial,Y,488,"1,467,747","3,008"
95650,2,2014,Elec- Residential,N,"4,573","3,677,989",804
95651,2,2014,Elec- Agricultural,Y,0,0,
95651,2,2014,Elec- Commercial,Y,0,0,
95651,2,2014,Elec- Residential,N,344,"221,325",643
95652,2,2014,Elec- Commercial,Y,0,0,
95653,2,2014,Elec- Agricultural,Y,0,0,
95653,2,2014,Elec- Commercial,Y,0,0,
95653,2,2014,Elec- Residential,N,151,"116,193",769
95656,2,2014,Elec- Residential,N,260,"176,604",679
95658,2,2014,Elec- Agricultural,Y,0,0,
95658,2,2014,Elec- Commercial,N,216,"446,395","2,067"
95658,2,2014,Elec- Residential,N,"2,331","1,956,328",839
95659,2,2014,Elec- Agricultural,Y,0,0,
95659,2,2014,Elec- Commercial,Y,0,0,
95659,2,2014,Elec- Residential,N,291,"194,640",669
95660,2,2014,Elec- Commercial,Y,0,0,
95660,2,2014,Elec- Residential,Y,0,0,
95661,2,2014,Elec- Commercial,Y,0,0,
95661,2,2014,Elec- Residential,Y,105,"74,506",710
95663,2,2014,Elec- Agricultural,Y,0,0,
95663,2,2014,Elec- Commercial,N,77,"153,927","1,999"
95663,2,2014,Elec- Residential,N,"1,042","833,017",799
95664,2,2014,Elec- Agricultural,Y,0,0,
95664,2,2014,Elec- Commercial,Y,0,0,
95664,2,2014,Elec- Residential,N,555,"438,972",791
95665,2,2014,Elec- Agricultural,Y,0,0,
95665,2,2014,Elec- Commercial,Y,210,"309,673","1,475"
95665,2,2014,Elec- Residential,N,"2,113","1,485,592",703
95666,2,2014,Elec- Agricultural,Y,0,0,
95666,2,2014,Elec- Commercial,Y,0,0,
95666,2,2014,Elec- Residential,N,"3,421","1,915,586",560
95667,2,2014,Elec- Agricultural,Y,0,0,
95667,2,2014,Elec- Commercial,Y,"1,450","6,449,696","4,448"
95667,2,2014,Elec- Industrial,Y,0,0,
95667,2,2014,Elec- Residential,N,"14,467","10,817,232",748
95668,2,2014,Elec- Agricultural,Y,0,0,
95668,2,2014,Elec- Commercial,Y,218,"516,570","2,370"
95668,2,2014,Elec- Industrial,Y,0,0,
95668,2,2014,Elec- Residential,N,294,"239,444",814
95669,2,2014,Elec- Agricultural,Y,0,0,
95669,2,2014,Elec- Commercial,N,173,"427,814","2,473"
95669,2,2014,Elec- Residential,N,"1,033","714,235",691
95672,2,2014,Elec- Agricultural,Y,0,0,
95672,2,2014,Elec- Commercial,Y,0,0,
95672,2,2014,Elec- Residential,N,"1,706","1,444,310",847
95674,2,2014,Elec- Agricultural,Y,0,0,
95674,2,2014,Elec- Commercial,Y,0,0,
95674,2,2014,Elec- Residential,N,256,"174,864",683
95675,2,2014,Elec- Residential,N,182,"130,161",715
95676,2,2014,Elec- Residential,N,128,"100,588",786
95677,2,2014,Elec- Commercial,Y,868,"4,404,306","5,074"
95677,2,2014,Elec- Industrial,Y,0,0,
95677,2,2014,Elec- Residential,N,"9,185","5,044,106",549
95678,2,2014,Elec- Agricultural,Y,0,0,
95678,2,2014,Elec- Commercial,Y,0,0,
95678,2,2014,Elec- Residential,Y,0,0,
95679,2,2014,Elec- Agricultural,Y,0,0,
95679,2,2014,Elec- Commercial,Y,0,0,
95679,2,2014,Elec- Residential,Y,0,0,
95681,2,2014,Elec- Agricultural,Y,0,0,
95681,2,2014,Elec- Commercial,Y,0,0,
95681,2,2014,Elec- Residential,N,455,"313,182",688
95682,2,2014,Elec- Agricultural,Y,0,0,
95682,2,2014,Elec- Commercial,Y,840,"3,744,780","4,458"
95682,2,2014,Elec- Residential,N,"11,133","9,053,759",813
